30000	191.475
29900	191.2225
29800	190.97
29700	190.525
29600	189.24
29500	189.38
29400	189.52
29300	191.01
29200	190.91666669999998
29100	191.89333330000002
29000	192.87
28900	192.975
28800	193.89
28700	193.8
28600	192.96
28500	191.72
28400	190.48
28300	191.59
28200	191.82
28100	189.96
28000	189.29
27900	189.6166667
27800	187.59
27700	191.02
27600	191.95
27500	191.38
27400	191.95
27300	190.06
27200	194.93
27100	186.27
27000	187.735
26900	186.43
26800	185.935
26700	185.44
26600	185.6
26500	185.76
26400	184.965
26300	184.17
26200	184.345
26100	184.9375
26000	184.52
25900	185.53
25800	186.54
25700	184.96
25600	183.81
25500	183.38
25400	182.66
25300	181.675
25200	180.69
25100	180.63
25000	182.14
24900	183.40875
24800	185.069375
24700	185.3871875
24600	180.57
24500	183.65
24400	184.6775
24300	186.73
24200	185.705
24100	184.68
24000	183.905
23900	183.13
23800	185.56
23700	187.31625
23600	187.99
23500	189.0725
23400	190.155
23300	197.67
23200	188.6
23100	190.08
23000	189.965
22900	188.0475
22800	186.13
22700	189.25
22600	184.945
22500	186.0325
22400	188.65125
22300	187.12
22200	191.27
22100	187.38
22000	189.08
21900	190.78
21800	187.96
21700	186.595
21600	185.23
21500	186.235
21400	188.1425
21300	187.24
21200	190.05
21100	188.4
21000	190.87
20900	191.765
20800	192.66
20700	187.76
20600	190.845
20500	193.93
20400	189.99
20300	190.23
20200	190.47
20100	192.095
20000	193.72
19900	196.06
19800	193.6
19700	191.8925
19600	190.185
19500	190.8525
19400	191.52
19300	191.58
19200	191.09
19100	191.9
19000	192.71
18900	188.5
18800	190.705
18700	192.585
18600	188.57
18500	187.4033333
18400	188.47
18300	188.2233333
18200	187.8466667
18100	187.46
18000	188.47
17900	190.01
17800	190.05333330000002
17700	191.4575
17600	194.645
17500	192.11
17400	191.5425
17300	195.265
17200	198.46
17100	202.1
17000	204.32
16900	204.06
16800	205.53
16700	211.7
16600	208.555
16500	213.0266667
16400	212.058
16300	214.53
16200	223.9316667
16100	223.325
16000	223.75
15900	223.64
15800	223.61
15700	222.16
15600	222.76
15500	223.4
15400	225.065
15300	227.4433333
15200	228.775
15100	231.0433333
15000	228.016
14900	229.9171429
14800	227.3977778
14700	232.61222220000002
14600	238.71333330000002
14500	240.162
14400	240.96400000000003
14300	239.2825
14200	238.39
14100	236.85
14000	236.895
13900	239.26
13800	240.095
13700	241.59
13600	241.205
13500	238.04
13400	237.83
13300	238.64
13200	238.16
13100	238.0966667
13000	238.16400000000002
12900	239.4
12800	241.475
12700	243.922
12600	246.58
12500	246.618
12400	245.345
12300	248.99
12200	250.3175
12100	252.79
12000	251.41
11900	253.71599999999998
11800	257.4
11700	253.618
11600	262.53
11500	268.2016667
11400	266.905
11300	264.4366667
11200	265.03333330000004
11100	264.8
11000	267.6
10900	266.575
10800	265.55
10700	266.9
10600	267.2
10500	267.5
10400	264.9
10300	265.7
10200	263.4
10100	264.0
10000	264.2
9900	264.4
9800	263.9
9700	263.4
9600	263.4
9500	260.75
9400	264.5
9300	263.7
9200	262.175
9100	260.65
9000	260.4
8900	260.9
8800	259.0
8700	261.8
8600	261.4
8500	261.0
8400	258.3
8300	258.8
8200	259.3
8100	259.6
8000	260.8
7900	259.45
7800	259.85
7700	260.25
7600	259.325
7500	258.4
7400	260.7
7300	263.0
7200	262.3
7100	260.075
7000	257.85
6900	262.9
6800	262.1
6700	259.4
6600	261.1
6500	261.15
6400	261.2
6300	262.95
6200	264.225
6100	265.5
6000	266.7
5900	263.1
5800	265.9
5700	266.75
5600	267.6
5500	265.2
5400	265.3
5300	267.6
5200	269.8
5100	268.6
5000	269.3
4900	270.7
4800	271.5
4700	270.475
4600	269.45
4500	271.1
4400	271.625
4300	272.15
4200	271.6
4100	271.7
4000	274.9
3900	275.4
3800	271.5
3700	273.0
3600	273.4
3500	275.0
3400	274.0
3300	274.7
3200	274.65
3100	274.6
3000	275.05
2900	275.5
2800	275.3
2700	278.9
2600	273.9
2500	277.9
2400	277.6
2300	276.7
2200	276.7
2100	276.9
2000	278.0
1900	277.3333333
1800	277.8075
1700	279.9275
1600	278.91333330000003
1500	278.7466667
1400	277.0025
1300	278.6366667
1200	279.025
1100	279.02
1000	278.7533333
900	281.28
800	283.965
700	281.6825
600	281.23
500	280.4925
400	282.21
300	275.62625
200	278.394375
100	288.04555560000006
0	306.5172131
