20.00	2342.09	2355.04	2158.68	2425.40	2419.59	2385.44	0.68	0.55	1.72	15.95	17.37	44.40	7.57	7.51	7.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.90	2342.09	2354.76	2185.29	2425.40	2419.59	2385.44	0.68	0.55	1.58	15.95	17.37	44.12	7.57	7.52	7.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.80	2342.09	2354.90	2173.69	2425.40	2419.59	2385.44	0.68	0.55	1.64	15.82	17.23	43.97	7.57	7.51	7.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.70	2342.09	2355.07	2159.16	2425.40	2419.59	2385.44	0.68	0.55	1.71	15.68	17.10	44.14	7.57	7.51	7.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.60	2342.09	2354.76	2184.92	2425.40	2419.59	2385.44	0.68	0.55	1.58	15.56	16.96	43.38	7.57	7.52	7.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.50	2342.08	2355.00	2159.96	2425.40	2419.59	2385.44	0.68	0.55	1.71	15.47	16.82	42.90	7.57	7.51	7.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.40	2342.08	2354.67	2186.20	2425.40	2419.59	2385.44	0.68	0.55	1.57	15.39	16.75	42.55	7.57	7.52	7.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.30	2342.08	2355.01	2158.94	2425.40	2419.59	2385.44	0.69	0.55	1.71	15.24	16.62	43.00	7.57	7.51	7.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.20	2342.08	2354.71	2186.61	2425.40	2419.59	2385.44	0.69	0.55	1.57	15.00	16.36	42.39	7.57	7.52	7.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.10	2342.08	2355.01	2158.83	2425.40	2419.59	2385.44	0.69	0.55	1.72	14.66	16.00	41.82	7.57	7.51	7.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	2342.08	2354.72	2185.66	2425.40	2419.59	2385.44	0.69	0.55	1.58	14.27	15.60	41.02	7.57	7.52	7.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.90	2342.08	2355.02	2158.80	2425.40	2419.59	2385.44	0.69	0.55	1.72	13.90	15.24	41.01	7.57	7.51	7.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.80	2342.09	2354.71	2188.66	2425.40	2419.59	2385.44	0.69	0.55	1.56	13.56	14.89	40.29	7.57	7.52	7.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.70	2342.39	2406.11	2203.74	2425.71	2471.51	2430.96	0.69	0.49	1.64	13.04	-7.46	20.70	7.57	7.52	7.90	0.00	0.12	0.00	0.00	0.03	0.00	0.03
18.60	2347.62	2555.50	2336.06	2430.97	2621.63	2573.81	0.68	0.32	1.45	10.30	-66.37	-35.56	7.57	7.51	7.90	0.00	3.27	0.00	0.00	0.00	0.00	0.00
18.50	2343.03	2356.00	2170.62	2426.36	2421.23	2395.87	0.68	0.55	1.69	11.79	12.85	35.78	7.57	7.52	7.90	0.00	3.72	0.02	0.00	0.01	0.00	0.01
18.40	2344.32	2464.40	2257.54	2427.66	2530.11	2489.51	0.68	0.42	1.56	10.69	-32.55	-4.73	7.57	7.51	7.90	0.00	4.70	0.21	0.00	0.02	0.00	0.02
18.30	2345.98	2485.68	2282.74	2429.32	2551.52	2516.69	0.68	0.40	1.52	9.46	-41.47	-16.11	7.57	7.51	7.90	0.00	7.03	0.21	0.00	0.01	0.00	0.01
18.20	2343.44	2355.90	2155.72	2426.77	2421.05	2387.25	0.68	0.55	1.74	9.98	11.24	36.21	7.57	7.52	7.91	0.00	8.07	0.21	0.00	0.00	0.00	0.00
18.10	2342.47	2354.86	2155.32	2425.80	2420.01	2386.20	0.69	0.56	1.74	9.74	11.04	36.25	7.57	7.52	7.91	0.00	8.07	0.21	0.00	0.00	0.00	0.00
18.00	2342.40	2354.75	2155.96	2425.73	2419.93	2385.81	0.69	0.56	1.73	8.96	10.30	36.26	7.57	7.52	7.91	0.00	8.07	0.21	0.00	0.00	0.00	0.00
17.90	2342.43	2354.74	2158.71	2425.76	2419.96	2385.82	0.69	0.56	1.72	8.02	9.36	34.84	7.57	7.52	7.90	0.00	8.07	0.21	0.00	0.00	0.00	0.00
17.80	2342.48	2360.72	2167.66	2425.81	2425.99	2392.19	0.69	0.55	1.69	7.06	5.81	30.99	7.57	7.52	7.90	0.00	8.07	0.21	0.00	0.01	0.00	0.01
17.70	2344.36	2457.43	2248.28	2427.70	2523.08	2479.14	0.68	0.43	1.57	5.33	-34.92	-5.78	7.57	7.51	7.90	0.00	9.10	0.21	0.00	0.03	0.00	0.03
17.60	2347.06	2537.36	2332.05	2430.42	2603.41	2569.15	0.68	0.34	1.45	3.35	-66.36	-41.41	7.57	7.51	7.90	0.00	11.79	0.21	0.00	0.04	0.00	0.04
17.50	2348.25	2492.71	2280.80	2431.61	2558.52	2513.49	0.68	0.39	1.53	1.98	-50.30	-21.08	7.57	7.51	7.90	0.00	15.52	0.25	0.00	0.01	0.00	0.01
17.40	2343.78	2357.16	2182.00	2427.12	2422.48	2406.91	0.69	0.55	1.67	2.99	3.76	21.02	7.57	7.52	7.89	0.00	16.19	0.62	0.00	0.01	0.00	0.01
17.30	2339.70	2462.45	2257.25	2428.28	2533.69	2491.18	0.72	0.45	1.58	1.07	-42.75	-10.66	7.58	7.53	7.90	0.00	17.14	0.67	0.00	0.03	0.00	0.03
17.20	2339.29	2566.51	2378.23	2433.14	2643.94	2623.85	0.75	0.36	1.42	-0.85	-83.87	-59.31	7.59	7.54	7.91	0.00	20.41	0.67	0.00	0.06	0.00	0.06
17.10	2340.15	2673.86	2466.68	2438.74	2756.72	2720.75	0.77	0.27	1.32	-2.43	-121.96	-91.46	7.61	7.55	7.91	0.00	26.16	0.67	0.00	0.06	0.00	0.06
17.00	2337.76	2648.07	2466.87	2440.51	2735.36	2722.93	0.80	0.32	1.33	-2.13	-114.12	-91.07	7.62	7.56	7.91	0.00	31.97	0.75	0.00	0.05	0.02	0.07
16.90	2334.57	2585.61	2479.85	2441.01	2676.83	2736.96	0.82	0.41	1.31	-1.20	-93.13	-94.42	7.63	7.57	7.91	0.00	36.90	2.50	0.01	0.04	0.01	0.05
16.80	2351.92	2509.87	2325.54	2461.58	2603.87	2573.21	0.81	0.51	1.53	-8.89	-65.66	-34.57	7.63	7.58	7.92	0.64	40.66	3.12	0.02	0.02	0.00	0.04
16.70	2377.87	2504.29	2311.14	2490.41	2601.26	2558.72	0.79	0.53	1.55	-20.20	-64.08	-29.03	7.64	7.59	7.92	2.45	42.89	3.14	0.03	0.02	0.00	0.05
16.60	2406.02	2552.40	2387.99	2521.07	2652.34	2641.46	0.77	0.49	1.45	-32.45	-82.74	-60.40	7.64	7.60	7.92	5.31	45.36	3.19	0.04	0.03	0.00	0.07
16.50	2434.14	2635.33	2440.76	2551.41	2737.83	2699.21	0.74	0.41	1.39	-44.76	-112.81	-80.89	7.65	7.60	7.92	9.16	48.70	3.24	0.05	0.04	-0.00	0.09
16.40	2462.48	2710.76	2539.47	2581.67	2815.80	2806.78	0.71	0.34	1.27	-57.07	-138.96	-117.10	7.65	7.60	7.92	14.02	53.00	3.20	0.06	0.06	0.01	0.13
16.30	2503.46	2829.06	2667.21	2624.34	2936.43	2944.48	0.67	0.23	1.13	-73.47	-176.04	-158.05	7.65	7.60	7.92	20.22	58.65	3.85	0.08	0.05	0.02	0.14
16.20	2552.40	2763.60	2641.51	2674.72	2872.47	2919.17	0.62	0.30	1.17	-91.67	-156.90	-149.80	7.65	7.61	7.93	28.34	63.40	5.39	0.10	0.03	0.02	0.15
16.10	2604.49	2697.17	2635.20	2728.07	2807.27	2910.87	0.56	0.37	1.17	-109.93	-136.15	-146.45	7.65	7.61	7.92	38.50	65.97	7.82	0.12	0.00	0.03	0.16
16.00	2656.41	2673.52	2630.65	2781.10	2784.72	2905.73	0.51	0.40	1.18	-127.34	-128.51	-144.75	7.65	7.62	7.92	50.73	66.45	11.01	0.14	0.00	0.03	0.17
15.90	2697.62	2712.66	2633.65	2823.25	2824.90	2909.84	0.46	0.37	1.18	-141.11	-141.60	-146.61	7.65	7.62	7.93	64.45	66.45	13.91	0.15	0.00	0.02	0.17
15.80	2738.59	2751.46	2635.71	2865.03	2864.60	2912.85	0.42	0.33	1.18	-154.96	-154.74	-148.45	7.65	7.62	7.93	79.66	66.45	16.21	0.17	0.00	0.02	0.18
15.70	2780.29	2790.84	2653.43	2907.42	2904.77	2930.90	0.38	0.30	1.16	-168.77	-167.84	-155.36	7.64	7.61	7.93	96.36	66.45	17.89	0.17	0.00	0.01	0.19
15.60	2796.06	2806.08	2659.28	2923.77	2920.61	2936.00	0.37	0.28	1.15	-174.54	-173.44	-158.00	7.64	7.62	7.92	113.81	66.45	19.02	0.17	0.00	0.01	0.18
15.50	2800.01	2809.36	2644.25	2928.22	2924.41	2921.14	0.37	0.28	1.17	-176.69	-175.40	-154.32	7.65	7.62	7.93	131.24	66.45	19.89	0.18	0.00	0.01	0.18
15.40	2804.36	2813.19	2616.19	2932.98	2928.55	2896.35	0.37	0.28	1.22	-178.85	-177.42	-147.29	7.65	7.62	7.93	148.79	66.45	20.53	0.18	0.02	0.00	0.20
15.30	2809.01	2988.82	2775.91	2937.97	3105.29	3063.67	0.37	0.12	1.04	-181.04	-226.76	-195.39	7.65	7.61	7.93	166.35	68.55	20.76	0.16	0.04	0.00	0.20
15.20	2773.49	2978.36	2793.36	2902.72	3095.15	3082.00	0.40	0.13	1.02	-171.32	-224.79	-200.80	7.65	7.61	7.93	182.50	72.62	20.83	0.15	0.03	0.04	0.22
15.10	2738.65	2900.64	2985.07	2868.08	3018.52	3288.34	0.44	0.21	0.85	-161.46	-204.92	-251.40	7.65	7.62	7.93	197.38	75.59	24.49	0.14	0.02	0.09	0.25
15.00	2705.41	2851.87	3221.27	2835.02	2971.04	3543.38	0.48	0.26	0.66	-151.62	-192.04	-305.27	7.65	7.62	7.93	211.02	77.80	33.79	0.13	0.01	0.14	0.29
14.90	2705.74	2807.04	3227.12	2835.48	2926.49	3550.97	0.48	0.30	0.66	-151.71	-179.08	-305.51	7.65	7.63	7.93	224.40	79.23	47.73	0.15	0.00	0.13	0.27
14.80	2730.10	2771.52	3126.53	2859.92	2890.57	3440.79	0.46	0.34	0.74	-158.69	-167.78	-282.14	7.65	7.63	7.93	238.91	79.62	60.25	0.15	0.00	0.08	0.24
14.70	2756.30	2852.77	2747.50	2886.17	2970.15	3032.82	0.43	0.26	1.08	-165.68	-190.05	-184.08	7.65	7.62	7.93	254.36	79.81	68.32	0.14	0.05	0.00	0.19
14.60	2710.30	3092.02	2860.59	2840.22	3210.01	3154.72	0.48	0.05	0.97	-150.37	-251.84	-215.05	7.65	7.61	7.93	268.56	84.73	68.54	0.09	0.07	0.00	0.16
